source,#,bodyAR,bodyDV,takhrij
جامع الترمذي,742,كانَ رسولُ اللَّهِ صلَّى اللَّهُ عليهِ وسلَّمَ يصومُ من غرَّةِ كلِّ شَهرٍ ثلاثةَ أيَّامٍ ، وقلَّما كانَ يفطرُ يومَ الجمعةِ,ކޮންމެ މަހެއްގެ ކުރީކޮޅުގައި ތިންދުވަހު ރޯދަ ހިއްޕަވައެވެ. އަދި އެކަލޭގެފާނު ހުކުރުދުވަހު ރޯދައަށް ނުހުންނަވަނީ ވަރަށް މަދުންނެވެ.,
جامع الترمذي,747,تُعرَضُ الأعمالُ يومَ الاثنينِ والخميسِ فأحبُّ أن يُعرَضَ عملي وأنا صائمٌ,އަމަލުތައް މާތް ﷲ ގެ ހަޒްރަތަށް ހުށައެޅޭ ދުވަހަކީ ހޯމަ އަދި ބުރާސްފަތި ދުވަހެވެ. ފަހެ ރޯދައަށް ހުންނަވަނިކޮށް ތިމަންކަލޭގެފާނުގެ އަމަލުފުޅުތައް ހުށަހެޅެން ތިމަންކަލޭފާނު ލޯބިކުރައްވަމެވެ,
جامع الترمذي,749,صيامُ يومِ عرفةَ ، إنِّي أحتَسبُ على اللَّهِ أن يُكفِّرَ السَّنةَ الَّتي قبلَهُ والسَّنةَ الَّتي بعدَه,"އަރަފާތް ދުވަހު ރޯދަ ހިފުމުގެ ސަބަބުން، އިސްވެ ދިޔަ އަހަރުގެ ފާފައާއި ކުރިއަށް އޮތް އަހަރުގެ ފާފަ ފުއްސަވާ ދެއްވާނެކަމަށް، ﷲ ތަޢާލާގެ ހަޒްރަތުން ތިމަންކަލޭގެފާނު އުންމީދުކުރައްވަމެވެ.”
//
”ފާއިތުވި އަހަރާއި ކުރިއަށް އޮތް އަހަރުގެ ފާފަތައް ފުހެވިގެންދެއެވެ. //
އަރަފާތް ދުވަހު ރޯދަ ހިފުމުގެ ސަބަބުން، އިސްވެ ދިޔަ އަހަރުގެ ފާފައާއި ކުރިއަށް އޮތް އަހަރުގެ ފާފަ ފުއްސަވާ ދެއްވާނެކަމަށް، ﷲގެ ހަޒްރަތުން ތިމަންކަލޭގެފާނު އުންމީދު ކުރައްވައެވެ.",
جامع الترمذي,761,يا أبا ذَرٍّ إذا صُمْتَ من الشهرِ ثلاثةَ أيامٍ ، فصُمْ ثلاثَ عَشْرَةَ ، وأَرْبَعَ عَشْرَةَ ، وخَمْسَ عَشْرَةَ,ތިބާ ކޮންމެ މަހަކުން ތިންދުވަހު ރޯދަހިފާނަ؛ ތޭރަވަނަ ދުވަހާއި، ސާދަވަނަ ދުވަހާއި ފަނަރަވަނަ ދުވަހު ރޯދަހިފާށެވެ!,
جامع الترمذي,789,"""مَنْ نَزَلَ عَلَى قَوْمٍ فَلَا يَصُومَنَّ تَطَوُّعًا إِلَّا بِإِذْنِهِمْ""","""ބަޔަކު މީހުންގެ މެހްމާނެއްގެ ގޮތުގައި ހުރި މީހަކު އެމީހުންގެ ހުއްދައަކާ ނުލައި ސުންނަތް ރޯދަ ހިފައިގެން ނުވާނެއެވެ.""",
جامع الترمذي,806,إنَّهُ من قام مع الإمامِ حتى ينصرفَ هو ، كُتِبَ لهُ قيامُ ليلةٍ,“އިމާމު މީހާ ނިމެންދެން އޭނާއާ އެކުގައި ބައިވެރިވެއްޖެ މީހަކަށް މުޅިރޭ އަޅުކަން ކުރުމުގެ ޘަވާބު ދެއްވާނެއެވެ.“,
جامع الترمذي,807,"قَالَ رَسُولُ اللَّهِ ﷺ: ""مَنْ فَطَّرَ صَائِمًا كَانَ لَهُ مِثْلُ أَجْرِهِ غَيْرَ أَنَّهُ لاَ يَنْقُصُ مِنْ أَجْرِ الصَّائِمِ شَيْئًا"" .",ރޯދަވެރިއަކަށް ރޯދަވީއްލަން ދީފި މީހަކަށް، އެ ރޯދަވެރިޔެއްގެ އަޖުރާ އެއްފަދަ އަޖުރެއް ލިބޭނެއެވެ. ނަމަވެސް ރޯދަވެރިޔާގެ އަޖުރުން އެއްވެސް އެއްޗެއް އެ ކަމަކުން އުންޏެއް ނުކުރާނެއެވެ.,
جامع الترمذي,889,حَدَّثَنَا مُحَمَّدُ بْنُ بَشَّارٍ، قَالَ: حَدَّثَنَا يَحْيَى بْنُ سَعِيدٍ، وَعَبْدُ الرَّحْمَنِ بْنُ مَهْدِيٍّ قَالَا: حَدَّثَنَا سُفْيَانُ، عَنْ بُكَيْرِ بْنِ عَطَاءٍ، عَنْ عَبْدِ الرَّحْمَنِ بْنِ يَعْمَرَ؛ أَنَّ نَاسًا مِنْ أَهْلِ نَجْدٍ أَتَوْا رَسُولَ اللهِ ﷺ وَهُوَ بِعَرَفَةَ، فَسَأَلُوهُ، فَأَمَرَ مُنَادِيًا فَنَادَى: الْحَجُّ عَرَفَةُ، مَنْ جَاءَ لَيْلَةَ جَمْعٍ قَبْلَ طُلُوعِ الْفَجْرِ فَقَدْ أَدْرَكَ الْحَجَّ، أَيَّامُ مِنًى ثَلَاثَةٌ، { فَمَنْ تَعَجَّلَ فِي يَوْمَيْنِ فَلا إِثْمَ عَلَيْهِ وَمَنْ تَأَخَّرَ فَلا إِثْمَ عَلَيْهِ }. قَالَ: وَزَادَ يَحْيَى: وَأَرْدَفَ رَجُلًا فَنَادَى.,ޢަބްދުއްރަޙްމާން ބިން ޔަޢުމަރު ރިވާ ކުރެއްވިއެވެ: ރަސޫލު ﷲ ﷺ އަރަފާތުގައި ހުންނަވަނިކޮށް، ނަޖުދު ކަރައިގެ ބަޔަކު އެ ނަބިއްޔާގެ އަރިހަށް އަތުވެއްޖެއެވެ. އަދި އެބައިމީހުން (ޙައްޖާ ބެހޭ ގޮތުން) އެ ނަބިއްޔާއާ ސުވާލު ކުރެއްވިއެވެ. ދެން (މި ފަދައިން) ގޮވައިލެއްވުމަށް ނަބިއްޔާ މީހަކަށް އަމުރު ކުރެއްވިއެވެ: ”ޙައްޖަކީ އަރަފާތެވެ. (އެބަހީ: އަރަފާތުގައި މަޑުނުކޮށް ޙައްޖު ޞައްޙައެއް ނުވާނެއެވެ.) (އީދު ދުވަހު) ފަތިސް ވުމުގެ ކުރިން ޖަމްޢުގެ ރޭގައި (އެބަހީ: މުޒްދަލިފާގެ ވިލޭރޭގައި އަރަފާތަށް) އަތުވެއްޖެ މީހާ، ފަހެ ހަމަކަށަވަރުން ޙައްޖު ހޯދައިފިއެވެ. މިނާގައި (މަޑުކުރުން ވަނީ އައްޔާމުއް ތަޝްރީގުގެ) ތިން ދުވަހަށެވެ.“ (ދެން މި އާޔަތް ކިޔަވައި ވިދާޅުވިއެވެ:) ❞ފަހެ، ދެ ދުވަހުގެ ތެރޭގައި (މިނާގައި މަޑުކުރުން ނިންމައި އެނބުރި ދިޔުމަށް) އަވަސްވެގަތް މީހާގެ މައްޗަކަށް ފާފައެއް ނެތެވެ. އަދި (ތިން ދުވަހަށް) ލަސްކުރި މީހާގެ މައްޗަކަށް ވެސް ފާފައެއް ނެތެވެ.❝,
جامع الترمذي,889,حَدَّثَنَا مُحَمَّدُ بْنُ بَشَّارٍ، قَالَ: حَدَّثَنَا يَحْيَى بْنُ سَعِيدٍ، وَعَبْدُ الرَّحْمَنِ بْنُ مَهْدِيٍّ قَالَا: حَدَّثَنَا سُفْيَانُ، عَنْ بُكَيْرِ بْنِ عَطَاءٍ، عَنْ عَبْدِ الرَّحْمَنِ بْنِ يَعْمَرَ؛ أَنَّ نَاسًا مِنْ أَهْلِ نَجْدٍ أَتَوْا رَسُولَ اللهِ ﷺ وَهُوَ بِعَرَفَةَ، فَسَأَلُوهُ، فَأَمَرَ مُنَادِيًا فَنَادَى: الْحَجُّ عَرَفَةُ، مَنْ جَاءَ لَيْلَةَ جَمْعٍ قَبْلَ طُلُوعِ الْفَجْرِ فَقَدْ أَدْرَكَ الْحَجَّ، أَيَّامُ مِنًى ثَلَاثَةٌ، { فَمَنْ تَعَجَّلَ فِي يَوْمَيْنِ فَلا إِثْمَ عَلَيْهِ وَمَنْ تَأَخَّرَ فَلا إِثْمَ عَلَيْهِ }. قَالَ: وَزَادَ يَحْيَى: وَأَرْدَفَ رَجُلًا فَنَادَى.,ޢަބްދުއްރަޙްމާން ބިން ޔަޢުމަރު ރިވާ ކުރެއްވިއެވެ: ރަސޫލު ﷲ ﷺ އަރަފާތުގައި ހުންނަވަނިކޮށް، ނަޖުދު ކަރައިގެ ބަޔަކު އެ ނަބިއްޔާގެ އަރިހަށް އަތުވެއްޖެއެވެ. އަދި އެބައިމީހުން (ޙައްޖާ ބެހޭ ގޮތުން) އެ ނަބިއްޔާއާ ސުވާލު ކުރެއްވިއެވެ. ދެން (މި ފަދައިން) ގޮވައިލެއްވުމަށް ނަބިއްޔާ މީހަކަށް އަމުރު ކުރެއްވިއެވެ: ”ޙައްޖަކީ އަރަފާތެވެ. (އެބަހީ: އަރަފާތުގައި މަޑުނުކޮށް ޙައްޖު ޞައްޙައެއް ނުވާނެއެވެ.) (އީދު ދުވަހު) ފަތިސް ވުމުގެ ކުރިން މުޒްދަލިފާގެ ވިލޭރޭގައި (ًއަރަފާތަށް) އަތުވެއްޖެ މީހާ، ފަހެ ހަމަކަށަވަރުން ޙައްޖު ހޯދައިފިއެވެ. މިނާގައި (މަޑުކުރުން ވަނީ އައްޔާމުއް ތަޝްރީގުގެ) ތިން ދުވަހަށެވެ.“ (ދެން މި އާޔަތް ކިޔަވައި ވިދާޅުވިއެވެ:) ❞ފަހެ، ދެ ދުވަހުގެ ތެރޭގައި (މިނާގައި މަޑުކުރުން ނިންމައި އެނބުރި ދިޔުމަށް) އަވަސްވެގަތް މީހާގެ މައްޗަކަށް ފާފައެއް ނެތެވެ. އަދި (ތިން ދުވަހަށް) ލަސްކުރި މީހާގެ މައްޗަކަށް ވެސް ފާފައެއް ނެތެވެ.❝,
جامع الترمذي,1071,إِذَا قُبِرَ أَحَدُكُمْ أَوْ قُبِرَ الإِنْسَانُ أَتَاهُ مَلَكَانِ يُقَالُ لأَحَدِهِمَا الْمُنْكَرُ وَلِلآخَرِ النَّكِيرُ,ތިޔަބައިމީހުންގެ ތެރެއިން މީހަކު ނުވަތަ އިންސާނަކު ކަށްކުރެވިއްޖެއްޔާ (ކަށްވަޅަށް ލެވިއްޖެއްޔާ) ދެމަލާއިކަތުން ވަޑައިގަނެއެވެ. އެއްބޭކަލަކަށް މުންކަރު ކިޔެއެވެ. އަނެއްބޭކަލަކަށް ނަކީރު ކިޔެއެވެ.,
جامع الترمذي,1258,عَنْ عُرْوَةَ البَارِقِيِّ، قَالَ: دَفَعَ إِلَيَّ رَسُولُ اللَّهِ صَلَّى اللَّهُ عَلَيْهِ وَسَلَّمَ دِينَارًا لِأَشْتَرِيَ لَهُ شَاةً، فَاشْتَرَيْتُ لَهُ شَاتَيْنِ، فَبِعْتُ إِحْدَاهُمَا بِدِينَارٍ، وَجِئْتُ بِالشَّاةِ وَالدِّينَارِ إِلَى النَّبِيِّ صَلَّى اللَّهُ عَلَيْهِ وَسَلَّمَ، فَذَكَرَ لَهُ مَا كَانَ مِنْ أَمْرِهِ، فَقَالَ لَهُ: «بَارَكَ اللَّهُ لَكَ فِي صَفْقَةِ يَمِينِكَ» ، فَكَانَ يَخْرُجُ بَعْدَ ذَلِكَ إِلَى كُنَاسَةِ الكُوفَةِ فَيَرْبَحُ الرِّبْحَ العَظِيمَ، فَكَانَ مِنْ أَكْثَرِ أَهْلِ الكُوفَةِ مَالًا,""" ޢުރްވާ ބިން ބާރިގީ ވިދާޅުވިއެވެ. ކީރިތި ރަސޫލާ ޞައްލަﷲ ޢަލައިހި ވަސައްލަމަ އަށް ބަކަރިއެއް ގަތުމަށްޓަކައި އަހަރެންގެ އަތަށް ދީނާރެއް ދެއްވިއެވެ. ފަހެ، އަހަރެން އެދީނާރަށް ދެބަކަރިގަނެ އޭގެތެރެއިން އެއްބަކަރި ދީނާރަކަށް ވިއްކާލައި ދީނާރަކާއި އެއްބަކަރި ހިފައިގެން ނަބިއްޔާ ޞައްލަﷲ ޢަލައިހި ވަސައްލަމަ އަރިހަށް ދިޔައީމެވެ. އަދި ކަންތައްކުރެއްވިގޮތް އެކަލޭގެފާނު އަރިހު ދެންނެވިއެވެ. ފަހެ، އެކަލޭގެފާނު ޢުރްވާއަށް ހެޔޮ ދުއާ ކުރައްވާ ވިދާޅުވިއެވެ. ތިބާގެ ވިޔަފާރީގައި ބަރަކާތް ލައްވާށެވެ."" އެއަށްފަހު ތިމަންމެން، ކޫފާގެ ކުނާސާއަށް ދިޔައީމެވެ. އަދި އެތާގައި ވިޔަފާރިން ބޮޑެތި ފައިދާތަކެއް ވިއެވެ. އަދި ކޫފާގެ އެންމެ މުއްސަނދިންތެރެއިން ވީމެވެ. """,
جامع الترمذي,1278,حَدَّثَنَا عَلِيُّ بْنُ حُجْرٍ ، قَالَ : أَخْبَرَنَا إِسْمَاعِيلُ بْنُ جَعْفَرٍ ، عَنْ حُمَيْدٍ قَالَ : سُئِلَ أَنَسٌ عَنْ كَسْبِ الْحَجَّامِ ، فَقَالَ أَنَسٌ : احْتَجَمَ رَسُولُ اللهِ صَلَّى اللهُ عَلَيْهِ وَسَلَّمَ وَحَجَمَهُ أَبُو طَيْبَةَ ، فَأَمَرَ لَهُ بِصَاعَيْنِ مِنْ طَعَامٍ ، وَكَلَّمَ أَهْلَهُ فَوَضَعُوا عَنْهُ مِنْ خَرَاجِهِ ، وَقَالَ : إِنَّ أَفْضَلَ مَا تَدَاوَيْتُمْ بِهِ الْحِجَامَةُ - أَوْ : إِنَّ مِنْ أَمْثَلِ دَوَائِكُمُ الْحِجَامَةَ . وَفِي الْبَابِ عَنْ عَلِيٍّ ، وَابْنِ عَبَّاسٍ ، وَابْنِ عُمَرَ . حَدِيثُ أَنَسٍ حَدِيثٌ حَسَنٌ صَحِيحٌ . وَقَدْ رَخَّصَ بَعْضُ أَهْلِ الْعِلْمِ مِنْ أَصْحَابِ النَّبِيِّ صَلَّى اللهُ عَلَيْهِ وَسَلَّمَ وَغَيْرِهِمْ فِي كَسْبِ الْحَجَّامِ ، وَهُوَ قَوْلُ الشَّافِعِيِّ .,ޙުމައިދު ރިވާ ކުރެއްވިއެވެ: ޙިޖާމާ ޖަހައިގެން ހޯދާ އާމްދަނީއާ ބެހޭ ގޮތުން އަނަސްގެ ގާތު ސުވާލު ކުރެވުނުވެ. އެކަލޭގެފާނު ދެންނެވިއެވެ: އަބޫ ޠައިބާ، ރަސޫލު ﷲ ﷺ އަށް ހިޖާމާ ޖެއްސެވިއެވެ. އަދި އަބޫ ޠައިބާއަށް ދެ ޞާޢުގެ ކާތަކެތި ދޭން ނަބިއްޔާ އަމުރު ކުރެއްވިއެވެ. އަދި އަބޫ ޠައިބާގެ ސާހިބު މީހުންގެ ގާތު ނަބިއްޔާ ވާހަކަފުޅު ދެއްކެވުމުން އެ މީހުން އަބޫ ޠައިބާ (ލައްވާ މަސައްކަތް ކުރުވައިގެން ހޯދާ ފައިސާ) މަދު ކުރިއެވެ. އަދި ނަބިއްޔާ ޙަދީޘް ކުރެއްވިއެވެ: ”ހަމަކަށަވަރުން ތިޔަބައިމީހުން ފަރުވާ ކުރުމަށް ބޭނުން ކުރާ އެންމެ ރަނގަޅު އެއްޗަކީ ޙިޖާމާއެވެ.“ ނުވަތަ ޙަދީޘް ކުރެއްވިއެވެ: ”ހަމަކަށަވަރުން ތިޔަބައިމީހުން ފަރުވާ ކުރުމަށް ބޭނުން ކުރާ އެންމެ ރަނގަޅު ތަކެތީގެ ތެރޭގައި ޙިޖާމާ ހިމެނެއެވެ.“ (އިމާމު ތިރުމިޛީ ވިދާޅުވިއެވެ:) އަދި މިކަމާ ބެހޭ ގޮތުން ޢަލީއާއި، އިބްނު ޢައްބާސާއި، އިބްނު ޢުމަރުގެ އަރިހުން ރިވާޔަތްތައް އައިސްފައިވެއެވެ. އަނަސްގެ ޙަދީޘަކީ ޙަސަން ޞަޙީޙު ޙަދީޘެކެވެ. އަދި ޙިޖާމާ ޖަހައިގެން ހޯދާ އާމްދަނީ ހުއްދަ ކުރެއްވި ބައެއް ޢިލްމުވެރިންގެ ތެރެއިން ނަބިއްޔާ ﷺ ގެ ޞަޙާބީންނާއި އެހެނިހެން ބޭކަލުން ހިމެނެއެވެ. އަދި މިއީ އިމާމު ޝާފިޢީގެ ބަސްފުޅުވެސް މެއެވެ.,
جامع الترمذي,1327,""" أَنَّ رَسُولَ اللَّهِ صَلَّى اللَّهُ عَلَيْهِ وَسَلَّمَ بَعَثَ مُعَاذًا إِلَى اليَمَنِ، فَقَالَ: «كَيْفَ تَقْضِي؟» ، فَقَالَ: أَقْضِي بِمَا فِي كِتَابِ اللَّهِ، قَالَ: «فَإِنْ لَمْ يَكُنْ فِي كِتَابِ اللَّهِ؟» ، قَالَ: فَبِسُنَّةِ رَسُولِ اللَّهِ صَلَّى اللَّهُ عَلَيْهِ وَسَلَّمَ، قَالَ: «فَإِنْ لَمْ يَكُنْ فِي سُنَّةِ رَسُولِ اللَّهِ صَلَّى اللَّهُ عَلَيْهِ وَسَلَّمَ؟» ، قَالَ: أَجْتَهِدُ رَأْيِي، قَالَ: «الحَمْدُ لِلَّهِ الَّذِي وَفَّقَ رَسُولَ رَسُولِ اللَّهِ»","ޔަމަންކަރައަށް މުޢާޛް ފޮނުއްވަމުން އެކަލޭގެފާނާއި މުޚާޠަބުކުރައްވާ ރަސޫލާ ޞައްލަﷲ ޢަލައިހި ވަސައްލަމަ ޙަދީޘް ކުރެއްވިއެވެ. ""ކަލޭގެފާނު އަރިހަށް މައްސަލައެއް ހުށަހެޅުމުން، އެމައްސަލައެއް ނިންމަވާނީ ފަހެކޮންގޮތަކަށްތޯއެވެ؟"". އެކަލޭގެފާނު (މުޢާޛްގެފާނު) ދެންނެވިއެވެ. ""އަހަރެން ނިންމާނީ ﷲގެ ފޮތުގައިވާގޮތަށެވެ. އެކަލޭގެފާނު ޙަދީޘްކުރެއްވިއެވެ. ""ﷲގެ ފޮތުގައި އެ(މައްސަލަ)ނުވާނަމަ ދެން ކިހިނެއްތޯއެވެ؟"". އެކަލޭގެފާނު (މުޢާޛްގެފާނު) ދެންނެވިއެވެ. ""ﷲގެ ރަސޫލާ ޞައްލަﷲ ޢަލައިހި ވަސައްލަމަގެ ސުންނަތުގައިވާގޮތަށެވެ"". އެކަލޭފާނު ޙަދީޘް ކުރެއްވިއެވެ. ""ﷲގެ ރަސޫލާ ޞައްލަﷲ ޢަލައިހި ވަސައްލަމަގެ ސުންނަތުގައި އެ(މައްސަލަ)ނުވާނަމަ ދެން ކިހިނެއްތޯއެވެ؟"". އެކަލޭގެފާނު (މުޢާޛްގެފާނު) ދެންނެވިއެވެ. ""އަހަރެންގެ ރައުޔަށް އިޖްތިހާދު ކުރާނީއެވެ."" އެކަލޭގެފާނު ޙަދީޘްކުރެއްވިއެވެ. ""ﷲގެ ރަސޫލާގެ ރަސޫލް(މުޢާޛްގެފާނު)އަށް ތައުފީގްދެއްވި ﷲއަށް ޙަމްދު ހުއްޓެވެ.""",
جامع الترمذي,1401,"""لَا تُقَامُ الحُدُودُ فِي المَسَاجِدِ، وَلَا يُقْتَلُ الوَالِدُ بِالوَلَدِ""","""މިސްކިތުގައި ޙައްދުގާއިމު ނުކުރެވޭނެއެވެ. އަދި ދަރިފުޅު މަރާލުމުގެ ސަބަބުން ބައްޕަ ގަތުލެއް ނުކުރެވޭނެއެވެ.""",
جامع الترمذي,1425,من نفَّسَ عن مسلِمٍ كُربةً من كُرَبِ الدُّنيا نفَّسَ اللَّهُ عنهُ كُربةً من كُرَبِ الآخرةِ,""" މުއުމިނަކަށް ދުނިޔޭގައި ދިމާވާ އުނދަގޫތަކުން އުނދުލެއް ފިލުވައިދީ މީހާ (ދަންނާށެވެ!) އެ މީހަކަށް ގިޔާމަތް ދުވަހުން މެދުވެރިވާ އުނދަގޫތަކުން އުނދަގުލެއް ﷲ ފިއްލަވައިދެއްވާނެއެވެ",
جامع الترمذي,1430,"""....فَقَالَ رَسُولُ اللَّهِ صَلَّى اللَّهُ عَلَيْهِ وَسَلَّمَ: «أَتَشْفَعُ فِي حَدٍّ مِنْ حُدُودِ اللَّهِ؟» ، ثُمَّ قَامَ فَاخْتَطَبَ، فَقَالَ: «إِنَّمَا أَهْلَكَ الَّذِينَ مِنْ قَبْلِكُمْ أَنَّهُمْ كَانُوا إِذَا سَرَقَ فِيهِمُ الشَّرِيفُ تَرَكُوهُ، وَإِذَا سَرَقَ فِيهِمُ الضَّعِيفُ أَقَامُوا عَلَيْهِ الحَدَّ، وَايْمُ اللَّهِ لَوْ أَنَّ فَاطِمَةَ بِنْتَ مُحَمَّدٍ سَرَقَتْ لَقَطَعْتُ يَدَهَا»""","""ރަސޫލާ ޞައްލަﷲ ޢަލައިހި ވަސައްލަމަ ޙަދީޘްކުރެއްވިއެވެ. ""ﷲގެ ޙައްދުތަކުގައި ކަލޭ ޝަފާޢަތްތެރިވަނީ ހެއްޔެވެ؟"" ދެން އެކަލޭގެފާނު ތެދުވެވަޑައިގެން، ޚުޠްބާ ދެއްވާ ޙަދީޘްކުރެއްވިއެވެ.""ހަމަކަށަވަރުން ތިޔަބައިމީހުންގެ ކުރީގެ އުއްމަތްތައް ހަލާކުވެގެން ދިޔައީ، ފަހެ އެމީހުންގެ ތެރެއިން މާތް މީހަކު ވައްކަންކޮށްފިނަމަ އޭނާ ދޫކޮށްލައެވެ. އަދި އެމީހުންގެ ތެރެއިން ނިކަމެތި މީހަކު ވައްކަން ކޮށްފިނަމަ އޭނާގެ މައްޗަށް ޙައްދު ގާއިމުކުރެއެވެ. ﷲ ގަންދީ ވިދާޅުވަމެވެ. މުޙައްމަދުގެފާނު ދަރިކަނބަލުން ފާޠިމަތުގެ ފާނުގެ ވައްކަން ކުރެއްވިނަމަވެސް ތިމަންކަލޭގެފާނު އެކަމާގެ އަތްޕުޅުވެސް ކަނޑުއްވާހުށީމެވެ."" ިހެން ރަސޫލާ ޞައްލަﷲ ޢަލައިހި ވަސައްލަމަ ޙަދީޘްކުރެއްވީ އެއީ މަޚްޒޫމު ވަންހައިގެ އަންހެނަކު ވައްކަން ކޮށްގެން ގެނެވި އޭނާގެ އަތް ކެނޑުމަށް ނިޔާއިއްވި ހިނދު އެޙުކުމް ލުއިކޮށްދެއްވާތޯ އުސާމާ ބުން ޒައިދު ރަސޫލާ ޞައްލަﷲ ޢަލައިހި ވަސައްލަމައަށް ދެންނެވުމުންނެވެ.",
جامع الترمذي,1493,"عَنْ عَائِشَةَ، أَنَّ رَسُولَ اللَّهِ ﷺ قَالَ "" مَا عَمِلَ آدَمِيٌّ مِنْ عَمَلٍ يَوْمَ النَّحْرِ أَحَبَّ إِلَى اللَّهِ مِنْ إِهْرَاقِ الدَّمِ إِنَّهَا لَتَأْتِي يَوْمَ الْقِيَامَةِ بِقُرُونِهَا وَأَشْعَارِهَا وَأَظْلاَفِهَا وَإِنَّ الدَّمَ لَيَقَعُ مِنَ اللَّهِ بِمَكَانٍ قَبْلَ أَنْ يَقَعَ مِنَ الأَرْضِ فَطِيبُوا بِهَا نَفْسًا "" .",ޢާއިޝާގެ އަރިހުން ރިވާވެގެންވެއެވެ: ހަމަކަށަވަރުން ރަސޫލު ﷲ ﷺ ޙަދީޘް ކުރެއްވިއެވެ: ”ނަޙްރު (އެބަހީ: އަޟްހާ އީދު) ދުވަހުގައި އަމަލުތަކުގެ ތެރެއިން (އުޟްހިޔާގެ) ލޭ އޮހުރުވުމަށް ވުރެ، ﷲ ގެ ހަޒުރަތުގައި ލޮބުވެތިކަން ބޮޑު އަމަލެއް އާދަމުގެ ދަރިޔާ ނުކުރެއެވެ. ހަމަކަށަވަރުން އޭގެ ދަޅާއި، ކެހެރިއާއި، މޮށްގަނޑާއެކު ގިޔާމަތް ދުވަހު އެ (އުޟްހިޔާ)އަންނާނެއެވެ. އަދި (އޭގެ) ލޭ ބިމުގައި ޖެހުމުގެ ކުރިން، ﷲގެ ހަޒުރަތުގައި އެ (ގަބޫލުވެގެން ދެއެވެ.) ވީމާ އެ ކަމުން ތިޔަބައިމީހުންގެ ނަފްސުތައް ހިތްހަމަ ޖައްސާލާށެވެ.“,
جامع الترمذي,1507,حَدَّثَنَا أَحْمَدُ بْنُ مَنِيعٍ وَهَنَّادٌ قَالَا: حَدَّثَنَا ابْنُ أَبِي زَائِدَةَ ، عَنْ حَجَّاجِ بْنِ أَرْطَاةَ ، عَنْ نَافِعٍ ، عَنِ ابْنِ عُمَرَ قَالَ: أَقَامَ رَسُولُ اللهِ صَلَّى اللهُ عَلَيْهِ وَسَلَّمَ بِالْمَدِينَةِ عَشْرَ سِنِينَ يُضَحِّي كُلَّ سَنَةٍ هَذَا حَدِيثٌ حَسَنٌ .,އިބްނު ޢުމަރު ރިވާ ކުރެއްވިއެވެ: ރަސޫލު ﷲ ﷺ މަދީނާގައި ހުންނެވި ދިހަ އަހަރުގައިވެސް ކޮންމެ އަހަރަކު އުޟްޙިޔާ ކަތިލައްވައެވެ.,
جامع الترمذي,1518,حَدَّثَنَا أَحْمَدُ بْنُ مَنِيعٍ ، قَالَ : حَدَّثَنَا رَوْحُ بْنُ عُبَادَةَ ، قَالَ : حَدَّثَنَا ابْنُ عَوْنٍ ، قَالَ : حَدَّثَنَا أَبُو رَمْلَةَ ، عَنْ مِخْنَفِ بْنِ سُلَيْمٍ قَالَ: كُنَّا وُقُوفًا مَعَ النَّبِيِّ صَلَّى اللهُ عَلَيْهِ وَسَلَّمَ بِعَرَفَاتٍ فَسَمِعْتُهُ يَقُولُ: يَا أَيُّهَا النَّاسُ عَلَى كُلِّ أَهْلِ بَيْتٍ فِي كُلِّ عَامٍ أُضْحِيَّةٌ وَعَتِيرَةٌ ، هَلْ تَدْرُونَ مَا الْعَتِيرَةُ؟ هِيَ الَّتِي تُسَمُّونَهَا الرَّجَبِيَّةَ هَذَا حَدِيثٌ حَسَنٌ غَرِيبٌ ، وَلَا نَعْرِفُ هَذَا الْحَدِيثَ إِلَّا مِنْ هَذَا الْوَجْهِ مِنْ حَدِيثِ ابْنِ عَوْنٍ .,ނަބިއްޔާ ﷺ ޙަދީޘް ކުރެއްވިއެވެ: ”އޭ މީސްތަކުންނޭވެ. ކޮންމެ ގެއެއްގެ އަހުލުވެރިންގެ މައްޗަށް ކޮންމެ އަހަރަކު އުޟްހިޔާއަކާއި ޢަތީރާއެއް (ކަތިލުން) ހުއްޓެވެ. ޢަތީރާއަކީ ކޮބައިކަން ތިޔަބައިމީހުންނަށް އެނގޭތޯއެވެ؟ އެއީ ރަޖަބިއްޔާއޭ ތިޔަބައިމީހުން ކިޔައި އުޅުނު ކަންތަކެވެ.“,
